run,file,label,seed,severity,surface,lighting,camera,background,own_sim,top1_class,top1_sim,margin,hard_fail_mode,hard_fail_sim,drift_mode,drift_sim,agree,hard_fail,drift,retained,ok
output_v2,mli_damage/mli_damage_600730.png,mli_damage,600730,minor,surf_mli,light_albedo,cam_macro,bg_bokeh,0.1891,mli_damage,0.1891,0.0012,cartoon,0.1603,device,0.1640,1,0,0,1,1
output_v2,mli_damage/mli_damage_600731.png,mli_damage,600731,moderate,surf_mli,light_direct,cam_micro,bg_fill,0.2147,mli_damage,0.2147,0.0086,cartoon,0.1568,plain_texture,0.1969,1,0,0,1,1
output_v2,mli_damage/mli_damage_600732.png,mli_damage,600732,moderate,surf_mli,light_direct,cam_oblique,bg_edge_space,0.1781,melt_splash,0.2050,-0.0270,cartoon,0.1822,plain_texture,0.1918,0,1,1,0,1
output_v2,mli_damage/mli_damage_600733.png,mli_damage,600733,moderate,surf_mli,light_grazing,cam_micro,bg_fill,0.2089,cfrp_delamination,0.2229,-0.0140,text_logo,0.1547,plain_texture,0.2083,0,0,0,0,1
output_v2,mli_damage/mli_damage_600734.png,mli_damage,600734,severe,surf_mli,light_direct,cam_micro,bg_edge_space,0.2368,mli_damage,0.2368,0.0116,cartoon,0.1651,plain_texture,0.1742,1,0,0,1,1
output_v2,mli_damage/mli_damage_600735.png,mli_damage,600735,severe,surf_mli,light_albedo,cam_micro,bg_edge_space,0.1793,melt_splash,0.2349,-0.0556,text_logo,0.1665,plain_texture,0.2125,0,0,1,0,1
output_v2,mli_damage/mli_damage_600736.png,mli_damage,600736,minor,surf_mli,light_glint,cam_macro,bg_edge_space,0.2670,mli_damage,0.2670,0.0424,person,0.1581,plain_texture,0.1745,1,0,0,1,1
output_v2,mli_damage/mli_damage_600737.png,mli_damage,600737,moderate,surf_mli,light_albedo,cam_micro,bg_fill,0.2460,mli_damage,0.2460,0.0459,cartoon,0.1478,plain_texture,0.1937,1,0,0,1,1
output_v2,mli_damage/mli_damage_600738.png,mli_damage,600738,minor,surf_mli,light_glint,cam_micro,bg_fill,0.2301,melt_splash,0.2608,-0.0308,moon_terrain,0.1664,plain_texture,0.2081,0,0,0,0,1
output_v2,mli_damage/mli_damage_600739.png,mli_damage,600739,moderate,surf_mli,light_grazing,cam_micro,bg_edge_space,0.1984,structural_severe,0.2071,-0.0087,cartoon,0.1735,plain_texture,0.1771,0,0,0,0,1
output_v2,mli_damage/mli_damage_600740.png,mli_damage,600740,minor,surf_mli,light_glint,cam_close,bg_bokeh,0.2422,mli_damage,0.2422,0.0207,moon_terrain,0.1599,plain_texture,0.2349,1,0,0,1,1
output_v2,mli_damage/mli_damage_600741.png,mli_damage,600741,moderate,surf_mli,light_glint,cam_close,bg_fill,0.2199,mli_damage,0.2199,0.0231,cartoon,0.1745,plain_texture,0.1948,1,0,0,1,1
output_v2,mli_damage/mli_damage_600742.png,mli_damage,600742,moderate,surf_mli,light_albedo,cam_oblique,bg_vignette,0.2424,mli_damage,0.2424,0.0520,cartoon,0.1776,plain_texture,0.2086,1,0,0,1,1
output_v2,mli_damage/mli_damage_600743.png,mli_damage,600743,severe,surf_mli,light_glint,cam_oblique,bg_bokeh,0.1892,solar_damage,0.2290,-0.0398,text_logo,0.1698,plain_texture,0.1823,0,0,0,0,1
output_v2,mli_damage/mli_damage_600744.png,mli_damage,600744,moderate,surf_mli,light_glint,cam_oblique,bg_fill,0.1875,mli_damage,0.1875,0.0234,cartoon,0.1465,device,0.1243,1,0,0,1,1
output_v2,mli_damage/mli_damage_600745.png,mli_damage,600745,minor,surf_mli,light_grazing,cam_micro,bg_edge_space,0.2612,mli_damage,0.2612,0.0047,cartoon,0.1644,plain_texture,0.2006,1,0,0,1,1
output_v2,mli_damage/mli_damage_600746.png,mli_damage,600746,severe,surf_mli,light_albedo,cam_macro,bg_vignette,0.2438,mli_damage,0.2438,0.0343,cartoon,0.1564,plain_texture,0.1871,1,0,0,1,1
output_v2,mli_damage/mli_damage_600747.png,mli_damage,600747,minor,surf_mli,light_grazing,cam_oblique,bg_edge_space,0.2280,mli_damage,0.2280,0.0032,cartoon,0.1719,plain_texture,0.1691,1,0,0,1,1
output_v2,mli_damage/mli_damage_600748.png,mli_damage,600748,severe,surf_mli,light_grazing,cam_macro,bg_bokeh,0.1551,mli_damage,0.1551,0.0228,text_logo,0.1431,plain_texture,0.1355,1,0,0,1,1
output_v2,mli_damage/mli_damage_600749.png,mli_damage,600749,moderate,surf_mli,light_albedo,cam_macro,bg_bokeh,0.2216,mli_damage,0.2216,0.0198,cartoon,0.1567,plain_texture,0.1988,1,0,0,1,1
output_v2,mli_damage/mli_damage_600750.png,mli_damage,600750,minor,surf_mli,light_direct,cam_macro,bg_fill,0.2479,mli_damage,0.2479,0.0540,cartoon,0.1620,plain_texture,0.2154,1,0,0,1,1
output_v2,mli_damage/mli_damage_600751.png,mli_damage,600751,severe,surf_mli,light_albedo,cam_micro,bg_bokeh,0.2033,structural_severe,0.2049,-0.0016,cartoon,0.1801,plain_texture,0.1715,0,0,0,0,1
output_v2,mli_damage/mli_damage_600752.png,mli_damage,600752,minor,surf_mli,light_direct,cam_macro,bg_vignette,0.2207,mli_damage,0.2207,0.0207,cartoon,0.1789,plain_texture,0.1730,1,0,0,1,1
output_v2,mli_damage/mli_damage_600753.png,mli_damage,600753,moderate,surf_mli,light_led,cam_macro,bg_edge_space,0.1647,petaling,0.2199,-0.0553,cartoon,0.1668,plain_texture,0.2002,0,1,1,0,1
output_v2,mli_damage/mli_damage_600754.png,mli_damage,600754,minor,surf_mli,light_direct,cam_close,bg_bokeh,0.2326,mli_damage,0.2326,0.0434,cartoon,0.1459,plain_texture,0.1857,1,0,0,1,1
output_v2,mli_damage/mli_damage_600755.png,mli_damage,600755,minor,surf_mli,light_direct,cam_close,bg_vignette,0.2087,melt_splash,0.2174,-0.0087,cartoon,0.1757,plain_texture,0.2188,0,0,1,0,1
output_v2,mli_damage/mli_damage_600756.png,mli_damage,600756,moderate,surf_mli,light_albedo,cam_close,bg_bokeh,0.2397,mli_damage,0.2397,0.0347,cartoon,0.1692,plain_texture,0.1936,1,0,0,1,1
output_v2,mli_damage/mli_damage_600757.png,mli_damage,600757,moderate,surf_mli,light_glint,cam_macro,bg_bokeh,0.2199,melt_splash,0.2474,-0.0275,cartoon,0.1807,plain_texture,0.2494,0,0,1,0,1
output_v2,mli_damage/mli_damage_600758.png,mli_damage,600758,moderate,surf_mli,light_grazing,cam_oblique,bg_bokeh,0.2108,mli_damage,0.2108,0.0177,text_logo,0.1559,plain_texture,0.1946,1,0,0,1,1
output_v2,mli_damage/mli_damage_600759.png,mli_damage,600759,moderate,surf_mli,light_led,cam_close,bg_bokeh,0.2395,petaling,0.2949,-0.0554,moon_terrain,0.1749,plain_texture,0.1949,0,0,0,0,1
output_v2,mli_damage/mli_damage_600760.png,mli_damage,600760,severe,surf_mli,light_direct,cam_close,bg_bokeh,0.1997,petaling,0.2131,-0.0134,cartoon,0.1830,plain_texture,0.1740,0,0,0,0,1
output_v2,mli_damage/mli_damage_600761.png,mli_damage,600761,severe,surf_mli,light_led,cam_oblique,bg_vignette,0.1874,petaling,0.2025,-0.0150,cartoon,0.1558,plain_texture,0.2168,0,0,1,0,1
output_v2,mli_damage/mli_damage_600762.png,mli_damage,600762,moderate,surf_mli,light_glint,cam_oblique,bg_bokeh,0.2262,mli_damage,0.2262,0.0299,cartoon,0.1604,plain_texture,0.2003,1,0,0,1,1
output_v2,mli_damage/mli_damage_600763.png,mli_damage,600763,minor,surf_mli,light_grazing,cam_macro,bg_edge_space,0.2696,mli_damage,0.2696,0.0341,moon_terrain,0.1606,plain_texture,0.2115,1,0,0,1,1
output_v2,mli_damage/mli_damage_600764.png,mli_damage,600764,severe,surf_mli,light_direct,cam_oblique,bg_fill,0.2055,mli_damage,0.2055,0.0210,cartoon,0.1706,plain_texture,0.1849,1,0,0,1,1
output_v2,mli_damage/mli_damage_600765.png,mli_damage,600765,minor,surf_mli,light_glint,cam_oblique,bg_vignette,0.2462,mli_damage,0.2462,0.0516,cartoon,0.1666,plain_texture,0.2061,1,0,0,1,1
output_v2,mli_damage/mli_damage_600766.png,mli_damage,600766,moderate,surf_mli,light_albedo,cam_oblique,bg_edge_space,0.1967,perforation,0.2026,-0.0060,cartoon,0.1800,plain_texture,0.1663,0,0,0,0,1
output_v2,mli_damage/mli_damage_600767.png,mli_damage,600767,minor,surf_mli,light_led,cam_macro,bg_edge_space,0.2171,petaling,0.2483,-0.0312,cartoon,0.1686,plain_texture,0.1764,0,0,0,0,1
output_v2,mli_damage/mli_damage_600768.png,mli_damage,600768,moderate,surf_mli,light_led,cam_close,bg_fill,0.2363,mli_damage,0.2363,0.0134,person,0.1657,plain_texture,0.1852,1,0,0,1,1
output_v2,mli_damage/mli_damage_600769.png,mli_damage,600769,moderate,surf_mli,light_grazing,cam_macro,bg_fill,0.2678,mli_damage,0.2678,0.0063,moon_terrain,0.1723,plain_texture,0.1803,1,0,0,1,1
output_v2,mli_damage/mli_damage_600770.png,mli_damage,600770,severe,surf_mli,light_glint,cam_micro,bg_vignette,0.2534,mli_damage,0.2534,0.0465,cartoon,0.1758,plain_texture,0.1822,1,0,0,1,1
output_v2,mli_damage/mli_damage_600771.png,mli_damage,600771,severe,surf_mli,light_grazing,cam_oblique,bg_bokeh,0.2302,petaling,0.2422,-0.0121,person,0.1717,plain_texture,0.1890,0,0,0,0,1
output_v2,mli_damage/mli_damage_600772.png,mli_damage,600772,moderate,surf_mli,light_albedo,cam_oblique,bg_bokeh,0.2605,mli_damage,0.2605,0.0770,cartoon,0.1579,plain_texture,0.1950,1,0,0,1,1
output_v2,mli_damage/mli_damage_600773.png,mli_damage,600773,severe,surf_mli,light_grazing,cam_micro,bg_bokeh,0.2301,mli_damage,0.2301,0.0389,cartoon,0.1443,plain_texture,0.1825,1,0,0,1,1
output_v2,mli_damage/mli_damage_600774.png,mli_damage,600774,minor,surf_mli,light_grazing,cam_micro,bg_vignette,0.1856,petaling,0.2121,-0.0264,cartoon,0.1736,plain_texture,0.2171,0,0,1,0,1
output_v2,mli_damage/mli_damage_600775.png,mli_damage,600775,moderate,surf_mli,light_glint,cam_micro,bg_bokeh,0.2227,melt_splash,0.2235,-0.0008,cartoon,0.1736,plain_texture,0.2305,0,0,1,0,1
output_v2,mli_damage/mli_damage_600776.png,mli_damage,600776,moderate,surf_mli,light_direct,cam_micro,bg_edge_space,0.2577,mli_damage,0.2577,0.0374,person,0.1609,plain_texture,0.1758,1,0,0,1,1
output_v2,mli_damage/mli_damage_600777.png,mli_damage,600777,moderate,surf_mli,light_grazing,cam_oblique,bg_fill,0.2028,mli_damage,0.2028,0.0111,cartoon,0.1436,plain_texture,0.1872,1,0,0,1,1
output_v2,mli_damage/mli_damage_600778.png,mli_damage,600778,minor,surf_mli,light_led,cam_oblique,bg_vignette,0.2703,mli_damage,0.2703,0.0298,person,0.1895,plain_texture,0.2110,1,0,0,1,1
output_v2,mli_damage/mli_damage_600779.png,mli_damage,600779,moderate,surf_mli,light_glint,cam_macro,bg_fill,0.1964,nominal,0.2081,-0.0117,cartoon,0.1739,plain_texture,0.2345,0,0,1,0,1
output_v2,mli_damage/mli_damage_600780.png,mli_damage,600780,severe,surf_mli,light_glint,cam_close,bg_edge_space,0.2397,melt_splash,0.2413,-0.0016,cartoon,0.1732,plain_texture,0.1824,0,0,0,0,1
output_v2,mli_damage/mli_damage_600781.png,mli_damage,600781,minor,surf_mli,light_grazing,cam_macro,bg_fill,0.2061,mli_damage,0.2061,0.0237,text_logo,0.1590,plain_texture,0.2063,1,0,1,1,1
output_v2,mli_damage/mli_damage_600782.png,mli_damage,600782,minor,surf_mli,light_led,cam_close,bg_vignette,0.1611,petaling,0.2501,-0.0890,cartoon,0.1792,plain_texture,0.1741,0,1,1,0,1
output_v2,mli_damage/mli_damage_600783.png,mli_damage,600783,severe,surf_mli,light_direct,cam_micro,bg_fill,0.2205,mli_damage,0.2205,0.0583,cartoon,0.1783,plain_texture,0.1645,1,0,0,1,1
output_v2,mli_damage/mli_damage_600784.png,mli_damage,600784,moderate,surf_mli,light_albedo,cam_macro,bg_edge_space,0.2272,petaling,0.2697,-0.0425,moon_terrain,0.1966,plain_texture,0.2077,0,0,0,0,1
output_v2,mli_damage/mli_damage_600785.png,mli_damage,600785,minor,surf_mli,light_grazing,cam_oblique,bg_vignette,0.1934,petaling,0.2200,-0.0266,cartoon,0.1773,plain_texture,0.1891,0,0,0,0,1
output_v2,mli_damage/mli_damage_600786.png,mli_damage,600786,minor,surf_mli,light_grazing,cam_micro,bg_bokeh,0.2073,mli_damage,0.2073,0.0134,cartoon,0.1628,plain_texture,0.2028,1,0,0,1,1
output_v2,mli_damage/mli_damage_600787.png,mli_damage,600787,minor,surf_mli,light_grazing,cam_close,bg_fill,0.2029,mli_damage,0.2029,0.0095,cartoon,0.1671,plain_texture,0.2118,1,0,1,1,1
output_v2,mli_damage/mli_damage_600788.png,mli_damage,600788,moderate,surf_mli,light_albedo,cam_close,bg_vignette,0.2748,mli_damage,0.2748,0.0580,person,0.1637,plain_texture,0.2004,1,0,0,1,1
output_v2,mli_damage/mli_damage_600789.png,mli_damage,600789,minor,surf_mli,light_led,cam_micro,bg_edge_space,0.1940,nominal,0.1987,-0.0047,person,0.1728,plain_texture,0.2079,0,0,1,0,1
output_v2,mli_damage/mli_damage_600790.png,mli_damage,600790,severe,surf_mli,light_grazing,cam_macro,bg_vignette,0.2349,mli_damage,0.2349,0.0121,moon_terrain,0.1739,plain_texture,0.2174,1,0,0,1,1
output_v2,mli_damage/mli_damage_600791.png,mli_damage,600791,moderate,surf_mli,light_albedo,cam_micro,bg_vignette,0.2334,mli_damage,0.2334,0.0154,cartoon,0.1808,plain_texture,0.2391,1,0,1,1,1
output_v2,mli_damage/mli_damage_600792.png,mli_damage,600792,moderate,surf_mli,light_glint,cam_macro,bg_vignette,0.2717,mli_damage,0.2717,0.0472,cartoon,0.1670,plain_texture,0.2101,1,0,0,1,1
output_v2,mli_damage/mli_damage_600793.png,mli_damage,600793,minor,surf_mli,light_led,cam_close,bg_bokeh,0.2517,mli_damage,0.2517,0.0398,person,0.1612,plain_texture,0.1689,1,0,0,1,1
output_v2,mli_damage/mli_damage_600794.png,mli_damage,600794,moderate,surf_mli,light_glint,cam_oblique,bg_edge_space,0.2509,mli_damage,0.2509,0.0673,cartoon,0.1721,plain_texture,0.1855,1,0,0,1,1
output_v2,mli_damage/mli_damage_600795.png,mli_damage,600795,severe,surf_mli,light_direct,cam_macro,bg_fill,0.2133,mli_damage,0.2133,0.0256,cartoon,0.1551,plain_texture,0.1767,1,0,0,1,1
output_v2,mli_damage/mli_damage_600796.png,mli_damage,600796,moderate,surf_mli,light_direct,cam_macro,bg_edge_space,0.2109,petaling,0.2204,-0.0095,cartoon,0.1709,plain_texture,0.1509,0,0,0,0,1
output_v2,mli_damage/mli_damage_600797.png,mli_damage,600797,moderate,surf_mli,light_grazing,cam_oblique,bg_edge_space,0.1927,melt_splash,0.2568,-0.0640,moon_terrain,0.2030,plain_texture,0.2617,0,1,1,0,1
output_v2,mli_damage/mli_damage_600798.png,mli_damage,600798,severe,surf_mli,light_albedo,cam_macro,bg_bokeh,0.1780,melt_splash,0.2248,-0.0468,cartoon,0.1811,plain_texture,0.1932,0,1,1,0,1
output_v2,mli_damage/mli_damage_600799.png,mli_damage,600799,severe,surf_mli,light_glint,cam_micro,bg_bokeh,0.1946,solar_damage,0.2057,-0.0110,cartoon,0.1571,plain_texture,0.2036,0,0,1,0,1
output_v2,mli_damage/mli_damage_600800.png,mli_damage,600800,moderate,surf_mli,light_led,cam_macro,bg_bokeh,0.1963,melt_splash,0.2310,-0.0346,moon_terrain,0.1612,plain_texture,0.2211,0,0,1,0,1
output_v2,mli_damage/mli_damage_600801.png,mli_damage,600801,severe,surf_mli,light_led,cam_micro,bg_bokeh,0.2056,spallation,0.2238,-0.0182,moon_terrain,0.1517,plain_texture,0.2185,0,0,1,0,1
output_v2,mli_damage/mli_damage_600802.png,mli_damage,600802,minor,surf_mli,light_led,cam_oblique,bg_bokeh,0.1589,nominal,0.1621,-0.0032,text_logo,0.1727,plain_texture,0.1639,0,1,1,0,1
output_v2,mli_damage/mli_damage_600803.png,mli_damage,600803,moderate,surf_mli,light_albedo,cam_oblique,bg_fill,0.2553,mli_damage,0.2553,0.0529,cartoon,0.1549,plain_texture,0.1988,1,0,0,1,1
output_v2,mli_damage/mli_damage_600804.png,mli_damage,600804,minor,surf_mli,light_direct,cam_micro,bg_fill,0.2147,mli_damage,0.2147,0.0525,cartoon,0.1848,plain_texture,0.1577,1,0,0,1,1
output_v2,mli_damage/mli_damage_600805.png,mli_damage,600805,minor,surf_mli,light_direct,cam_oblique,bg_edge_space,0.2391,mli_damage,0.2391,0.0397,cartoon,0.1488,plain_texture,0.1965,1,0,0,1,1
output_v2,mli_damage/mli_damage_600806.png,mli_damage,600806,minor,surf_mli,light_glint,cam_close,bg_vignette,0.2141,petaling,0.2161,-0.0020,cartoon,0.1864,plain_texture,0.1999,0,0,0,0,1
output_v2,mli_damage/mli_damage_600807.png,mli_damage,600807,moderate,surf_mli,light_glint,cam_close,bg_edge_space,0.1961,mli_damage,0.1961,0.0053,cartoon,0.1851,plain_texture,0.1680,1,0,0,1,1
output_v2,mli_damage/mli_damage_600808.png,mli_damage,600808,severe,surf_mli,light_direct,cam_close,bg_edge_space,0.2406,mli_damage,0.2406,0.0411,cartoon,0.1739,plain_texture,0.2029,1,0,0,1,1
output_v2,mli_damage/mli_damage_600809.png,mli_damage,600809,moderate,surf_mli,light_albedo,cam_close,bg_fill,0.1848,structural_severe,0.2261,-0.0413,cartoon,0.1680,plain_texture,0.1602,0,0,0,0,1
output_v2,mli_damage/mli_damage_600810.png,mli_damage,600810,moderate,surf_mli,light_led,cam_oblique,bg_vignette,0.2398,mli_damage,0.2398,0.0096,person,0.1761,plain_texture,0.1827,1,0,0,1,1
output_v2,mli_damage/mli_damage_600811.png,mli_damage,600811,minor,surf_mli,light_led,cam_macro,bg_vignette,0.2497,petaling,0.2877,-0.0380,moon_terrain,0.1892,plain_texture,0.1896,0,0,0,0,1
output_v2,mli_damage/mli_damage_600812.png,mli_damage,600812,minor,surf_mli,light_albedo,cam_close,bg_bokeh,0.2138,mli_damage,0.2138,0.0213,cartoon,0.1616,plain_texture,0.1807,1,0,0,1,1
output_v2,mli_damage/mli_damage_600813.png,mli_damage,600813,severe,surf_mli,light_glint,cam_oblique,bg_vignette,0.2166,mli_damage,0.2166,0.0284,cartoon,0.1856,plain_texture,0.2018,1,0,0,1,1
output_v2,mli_damage/mli_damage_600814.png,mli_damage,600814,severe,surf_mli,light_grazing,cam_close,bg_fill,0.2886,mli_damage,0.2886,0.0535,moon_terrain,0.1715,plain_texture,0.2146,1,0,0,1,1
output_v2,mli_damage/mli_damage_600815.png,mli_damage,600815,severe,surf_mli,light_led,cam_close,bg_bokeh,0.2155,mli_damage,0.2155,0.0182,cartoon,0.1806,plain_texture,0.2301,1,0,1,1,1
output_v2,mli_damage/mli_damage_600816.png,mli_damage,600816,severe,surf_mli,light_direct,cam_micro,bg_vignette,0.2598,mli_damage,0.2598,0.0530,cartoon,0.1627,plain_texture,0.2147,1,0,0,1,1
output_v2,mli_damage/mli_damage_600817.png,mli_damage,600817,severe,surf_mli,light_grazing,cam_macro,bg_fill,0.2305,melt_splash,0.2564,-0.0259,moon_terrain,0.2068,plain_texture,0.2615,0,0,1,0,1
output_v2,mli_damage/mli_damage_600818.png,mli_damage,600818,moderate,surf_mli,light_glint,cam_macro,bg_edge_space,0.2232,nominal,0.2285,-0.0053,moon_terrain,0.1610,plain_texture,0.2244,0,0,1,0,1
output_v2,mli_damage/mli_damage_600819.png,mli_damage,600819,minor,surf_mli,light_led,cam_micro,bg_bokeh,0.1770,petaling,0.2279,-0.0510,moon_terrain,0.1455,plain_texture,0.2022,0,0,1,0,1
output_v2,mli_damage/mli_damage_600820.png,mli_damage,600820,moderate,surf_mli,light_led,cam_micro,bg_fill,0.2262,mli_damage,0.2262,0.0199,text_logo,0.1585,plain_texture,0.1854,1,0,0,1,1
output_v2,mli_damage/mli_damage_600821.png,mli_damage,600821,moderate,surf_mli,light_direct,cam_close,bg_vignette,0.2205,mli_damage,0.2205,0.0431,cartoon,0.1700,plain_texture,0.1905,1,0,0,1,1
output_v2,mli_damage/mli_damage_600822.png,mli_damage,600822,moderate,surf_mli,light_direct,cam_close,bg_bokeh,0.2191,mli_damage,0.2191,0.0309,cartoon,0.1543,plain_texture,0.1842,1,0,0,1,1
output_v2,mli_damage/mli_damage_600823.png,mli_damage,600823,minor,surf_mli,light_led,cam_macro,bg_bokeh,0.2216,melt_splash,0.2518,-0.0302,moon_terrain,0.1659,plain_texture,0.1909,0,0,0,0,1
output_v2,mli_damage/mli_damage_600824.png,mli_damage,600824,severe,surf_mli,light_glint,cam_macro,bg_fill,0.2387,mli_damage,0.2387,0.0496,cartoon,0.1663,plain_texture,0.1898,1,0,0,1,1
output_v2,mli_damage/mli_damage_600825.png,mli_damage,600825,severe,surf_mli,light_led,cam_macro,bg_edge_space,0.2367,mli_damage,0.2367,0.0240,cartoon,0.1487,plain_texture,0.1672,1,0,0,1,1
output_v2,mli_damage/mli_damage_600826.png,mli_damage,600826,minor,surf_mli,light_led,cam_micro,bg_fill,0.2316,mli_damage,0.2316,0.0200,cartoon,0.1786,plain_texture,0.1866,1,0,0,1,1
output_v2,mli_damage/mli_damage_600827.png,mli_damage,600827,minor,surf_mli,light_grazing,cam_oblique,bg_fill,0.1877,melt_splash,0.2424,-0.0546,cartoon,0.1763,plain_texture,0.2508,0,0,1,0,1
output_v2,mli_damage/mli_damage_600828.png,mli_damage,600828,moderate,surf_mli,light_led,cam_micro,bg_bokeh,0.1832,spallation,0.2123,-0.0292,cartoon,0.1634,plain_texture,0.1800,0,0,0,0,1
output_v2,mli_damage/mli_damage_600829.png,mli_damage,600829,severe,surf_mli,light_albedo,cam_micro,bg_vignette,0.2417,petaling,0.2474,-0.0057,moon_terrain,0.1737,plain_texture,0.2340,0,0,0,0,1
output_v2,mli_damage/mli_damage_600830.png,mli_damage,600830,severe,surf_mli,light_grazing,cam_oblique,bg_fill,0.2507,mli_damage,0.2507,0.0503,cartoon,0.1516,plain_texture,0.1964,1,0,0,1,1
output_v2,mli_damage/mli_damage_600831.png,mli_damage,600831,severe,surf_mli,light_grazing,cam_macro,bg_edge_space,0.2309,mli_damage,0.2309,0.0142,cartoon,0.1616,plain_texture,0.1547,1,0,0,1,1
output_v2,mli_damage/mli_damage_600832.png,mli_damage,600832,severe,surf_mli,light_grazing,cam_close,bg_vignette,0.2044,mli_damage,0.2044,0.0490,cartoon,0.1807,plain_texture,0.1982,1,0,0,1,1
output_v2,mli_damage/mli_damage_600833.png,mli_damage,600833,severe,surf_mli,light_direct,cam_close,bg_vignette,0.2728,mli_damage,0.2728,0.0758,cartoon,0.1707,plain_texture,0.2142,1,0,0,1,1
output_v2,mli_damage/mli_damage_600834.png,mli_damage,600834,severe,surf_mli,light_led,cam_oblique,bg_edge_space,0.1724,petaling,0.2409,-0.0684,cartoon,0.1700,device,0.1557,0,0,0,0,1
output_v2,mli_damage/mli_damage_600835.png,mli_damage,600835,minor,surf_mli,light_direct,cam_micro,bg_edge_space,0.2357,mli_damage,0.2357,0.0277,text_logo,0.1692,plain_texture,0.1887,1,0,0,1,1
output_v2,mli_damage/mli_damage_600836.png,mli_damage,600836,moderate,surf_mli,light_direct,cam_macro,bg_bokeh,0.2005,solar_damage,0.2139,-0.0134,cartoon,0.1681,plain_texture,0.2100,0,0,1,0,1
output_v2,mli_damage/mli_damage_600837.png,mli_damage,600837,severe,surf_mli,light_led,cam_micro,bg_fill,0.2433,melt_splash,0.2488,-0.0056,moon_terrain,0.1748,plain_texture,0.2033,0,0,0,0,1
output_v2,mli_damage/mli_damage_600838.png,mli_damage,600838,moderate,surf_mli,light_grazing,cam_micro,bg_bokeh,0.2061,mli_damage,0.2061,0.0217,cartoon,0.1504,plain_texture,0.1937,1,0,0,1,1
output_v2,mli_damage/mli_damage_600839.png,mli_damage,600839,moderate,surf_mli,light_grazing,cam_oblique,bg_vignette,0.2646,mli_damage,0.2646,0.0581,cartoon,0.1463,plain_texture,0.2008,1,0,0,1,1
output_v2,mli_damage/mli_damage_600840.png,mli_damage,600840,minor,surf_mli,light_direct,cam_micro,bg_vignette,0.1747,perforation,0.2073,-0.0326,cartoon,0.1631,plain_texture,0.1657,0,0,0,0,1
output_v2,mli_damage/mli_damage_600841.png,mli_damage,600841,minor,surf_mli,light_glint,cam_micro,bg_edge_space,0.2284,petaling,0.2358,-0.0074,cartoon,0.1653,device,0.1480,0,0,0,0,1
output_v2,mli_damage/mli_damage_600842.png,mli_damage,600842,minor,surf_mli,light_albedo,cam_macro,bg_fill,0.2572,mli_damage,0.2572,0.0439,cartoon,0.1653,plain_texture,0.2234,1,0,0,1,1
output_v2,mli_damage/mli_damage_600843.png,mli_damage,600843,moderate,surf_mli,light_direct,cam_micro,bg_bokeh,0.1936,petaling,0.2268,-0.0332,cartoon,0.1777,plain_texture,0.2187,0,0,1,0,1
output_v2,mli_damage/mli_damage_600844.png,mli_damage,600844,severe,surf_mli,light_direct,cam_macro,bg_vignette,0.2401,mli_damage,0.2401,0.0467,cartoon,0.1748,plain_texture,0.1886,1,0,0,1,1
output_v2,mli_damage/mli_damage_600845.png,mli_damage,600845,minor,surf_mli,light_grazing,cam_close,bg_vignette,0.1857,petaling,0.1933,-0.0077,cartoon,0.1896,plain_texture,0.2036,0,1,1,0,1
output_v2,mli_damage/mli_damage_600846.png,mli_damage,600846,severe,surf_mli,light_led,cam_macro,bg_vignette,0.1738,melt_splash,0.2306,-0.0568,moon_terrain,0.1676,plain_texture,0.2269,0,0,1,0,1
output_v2,mli_damage/mli_damage_600847.png,mli_damage,600847,minor,surf_mli,light_albedo,cam_close,bg_edge_space,0.2141,mli_damage,0.2141,0.0570,cartoon,0.1613,device,0.1588,1,0,0,1,1
output_v2,mli_damage/mli_damage_600848.png,mli_damage,600848,minor,surf_mli,light_albedo,cam_close,bg_fill,0.2220,petaling,0.2324,-0.0104,cartoon,0.1617,plain_texture,0.1840,0,0,0,0,1
output_v2,mli_damage/mli_damage_600849.png,mli_damage,600849,severe,surf_mli,light_led,cam_micro,bg_edge_space,0.2411,mli_damage,0.2411,0.0304,cartoon,0.1686,plain_texture,0.2148,1,0,0,1,1
output_v2,mli_damage/mli_damage_600850.png,mli_damage,600850,severe,surf_mli,light_glint,cam_macro,bg_bokeh,0.2084,solar_damage,0.2426,-0.0342,cartoon,0.1669,plain_texture,0.1996,0,0,0,0,1
output_v2,mli_damage/mli_damage_600851.png,mli_damage,600851,severe,surf_mli,light_albedo,cam_macro,bg_edge_space,0.2645,mli_damage,0.2645,0.0841,cartoon,0.1386,plain_texture,0.1788,1,0,0,1,1
output_v2,mli_damage/mli_damage_600852.png,mli_damage,600852,severe,surf_mli,light_glint,cam_macro,bg_vignette,0.2241,mli_damage,0.2241,0.0449,cartoon,0.1763,plain_texture,0.1576,1,0,0,1,1
output_v2,mli_damage/mli_damage_600853.png,mli_damage,600853,severe,surf_mli,light_glint,cam_close,bg_fill,0.2036,petaling,0.2393,-0.0357,cartoon,0.1726,device,0.1509,0,0,0,0,1
output_v2,mli_damage/mli_damage_600854.png,mli_damage,600854,minor,surf_mli,light_glint,cam_close,bg_fill,0.2181,mli_damage,0.2181,0.0576,cartoon,0.1785,plain_texture,0.1983,1,0,0,1,1
